harness,lang,toolchain,kernel,variant,round,rep,ns_per_op
simple,rust,rustc-1.95.0,dr,default,7,153,28.6865
simple,rust,rustc-1.95.0,dr,default,7,154,28.6865
simple,rust,rustc-1.95.0,dr,default,7,155,28.4424
simple,rust,rustc-1.95.0,dr,default,7,156,30.8027
simple,rust,rustc-1.95.0,dr,default,7,157,30.8027
simple,rust,rustc-1.95.0,dr,default,7,158,29.2568
simple,rust,rustc-1.95.0,dr,default,7,159,29.1748
simple,rust,rustc-1.95.0,dr,default,7,160,28.6455
simple,rust,rustc-1.95.0,dr,default,7,161,28.6055
simple,rust,rustc-1.95.0,dr,default,7,162,28.4834
simple,rust,rustc-1.95.0,dr,default,7,163,28.6455
simple,rust,rustc-1.95.0,dr,default,7,164,28.6055
simple,rust,rustc-1.95.0,dr,default,7,165,28.6055
simple,rust,rustc-1.95.0,dr,default,7,166,28.5645
simple,rust,rustc-1.95.0,dr,default,7,167,28.4023
simple,rust,rustc-1.95.0,dr,default,7,168,28.7676
simple,rust,rustc-1.95.0,dr,default,7,169,28.5244
simple,rust,rustc-1.95.0,dr,default,7,170,28.5234
simple,rust,rustc-1.95.0,dr,default,7,171,28.7676
simple,rust,rustc-1.95.0,dr,default,7,172,28.6055
simple,rust,rustc-1.95.0,dr,default,7,173,28.6465
simple,rust,rustc-1.95.0,dr,default,7,174,28.6055
simple,rust,rustc-1.95.0,dr,default,7,175,28.6865
simple,rust,rustc-1.95.0,dr,default,7,176,28.5234
simple,rust,rustc-1.95.0,dr,default,7,177,30.1514
simple,rust,rustc-1.95.0,dr,default,7,178,28.7676
simple,rust,rustc-1.95.0,dr,default,7,179,28.6055
simple,rust,rustc-1.95.0,dr,default,7,180,28.6865
simple,rust,rustc-1.95.0,dr,default,7,181,28.7266
simple,rust,rustc-1.95.0,dr,default,7,182,28.5645
simple,rust,rustc-1.95.0,dr,default,7,183,28.8496
simple,rust,rustc-1.95.0,dr,default,7,184,28.8496
simple,rust,rustc-1.95.0,dr,default,7,185,28.7275
simple,rust,rustc-1.95.0,dr,default,7,186,28.6055
simple,rust,rustc-1.95.0,dr,default,7,187,28.4424
simple,rust,rustc-1.95.0,dr,default,7,188,28.7275
simple,rust,rustc-1.95.0,dr,default,7,189,28.6465
simple,rust,rustc-1.95.0,dr,default,7,190,28.6865
simple,rust,rustc-1.95.0,dr,default,7,191,28.8496
simple,rust,rustc-1.95.0,dr,default,7,192,28.6465
simple,rust,rustc-1.95.0,dr,default,7,193,28.8086
simple,rust,rustc-1.95.0,dr,default,7,194,28.6055
simple,rust,rustc-1.95.0,dr,default,7,195,28.7686
simple,rust,rustc-1.95.0,dr,default,7,196,28.6045
simple,rust,rustc-1.95.0,dr,default,7,197,28.6455
simple,rust,rustc-1.95.0,dr,default,7,198,28.6055
simple,rust,rustc-1.95.0,dr,default,7,199,28.6465
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,0,21.5820
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,1,21.4844
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,2,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,3,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,4,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,5,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,6,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,7,21.3867
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,8,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,9,21.6797
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,10,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,11,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,12,21.3867
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,13,21.6797
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,14,21.3867
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,15,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,16,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,17,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,18,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,19,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,20,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,21,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,22,21.4844
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,23,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,24,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,25,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,26,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,27,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,28,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,29,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,30,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,31,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,32,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,33,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,34,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,35,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,36,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,37,25.2930
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,38,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,39,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,40,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,41,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,42,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,43,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,44,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,45,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,46,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,47,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,48,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,49,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,50,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,51,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,52,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,53,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,54,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,55,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,56,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,57,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,58,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,59,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,60,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,61,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,62,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,63,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,64,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,65,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,66,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,67,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,68,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,69,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,70,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,71,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,72,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,73,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,74,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,75,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,76,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,77,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,78,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,79,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,80,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,81,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,82,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,83,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,84,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,85,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,86,23.5352
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,87,23.1445
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,88,21.7773
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,89,27.7344
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,90,22.4609
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,91,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,92,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,93,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,94,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,95,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,96,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,97,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,98,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,99,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,100,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,101,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,102,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,103,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,104,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,105,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,106,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,107,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,108,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,109,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,110,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,111,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,112,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,113,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,114,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,115,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,116,21.3867
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,117,21.3867
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,118,21.4844
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,119,23.2422
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,120,23.6328
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,121,21.9727
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,122,27.7344
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,123,22.2656
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,124,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,125,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,126,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,127,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,128,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,129,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,130,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,131,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,132,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,133,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,134,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,135,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,136,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,137,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,138,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,139,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,140,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,141,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,142,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,143,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,144,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,145,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,146,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,147,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,148,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,149,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,150,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,151,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,152,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,153,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,154,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,155,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,156,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,157,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,158,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,159,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,160,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,161,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,162,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,163,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,164,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,165,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,166,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,167,26.8555
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,168,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,169,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,170,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,171,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,172,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,173,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,174,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,175,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,176,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,177,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,178,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,179,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,180,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,181,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,182,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,183,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,184,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,185,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,186,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,187,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,188,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,189,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,190,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,191,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,192,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,193,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,194,21.0938
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,195,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,196,21.2891
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,197,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,198,20.9961
simple,csharp,dotnet-10.0.12-jit,decode,idiomatic,7,199,21.1914
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,0,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,1,35.4492
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,2,31.0547
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,3,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,4,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,5,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,6,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,7,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,8,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,9,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,10,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,11,31.4453
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,12,32.2266
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,13,33.9844
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,14,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,15,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,16,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,17,31.7383
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,18,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,19,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,20,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,21,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,22,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,23,31.4453
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,24,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,25,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,26,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,27,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,28,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,29,34.1797
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,30,31.7383
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,31,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,32,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,33,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,34,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,35,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,36,31.7383
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,37,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,38,31.5430
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,39,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,40,31.6406
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,41,31.4453
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,42,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,43,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,44,31.0547
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,45,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,46,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,47,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,48,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,49,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,50,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,51,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,52,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,53,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,54,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,55,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,56,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,57,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,58,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,59,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,60,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,61,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,62,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,63,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,64,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,65,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,66,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,67,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,68,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,69,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,70,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,71,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,72,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,73,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,74,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,75,30.9570
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,76,33.0078
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,77,30.6641
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,78,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,79,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,80,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,81,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,82,31.1523
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,83,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,84,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,85,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,86,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,87,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,88,31.3477
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,89,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,90,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,91,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,92,31.2500
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,93,30.9570
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,94,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,95,29.8828
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,96,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,97,29.8828
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,98,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,99,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,100,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,101,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,102,33.0078
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,103,34.0820
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,104,29.2969
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,105,33.0078
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,106,29.3945
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,107,34.0820
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,108,32.1289
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,109,29.8828
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,110,35.0586
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,111,30.7617
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,112,29.2969
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,113,29.6875
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,114,37.5977
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,115,30.0781
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,116,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,117,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,118,32.8125
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,119,29.2969
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,120,29.3945
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,121,33.5938
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,122,29.9805
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,123,35.1562
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,124,30.7617
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,125,29.2969
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,126,32.5195
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,127,35.0586
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,128,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,129,28.8086
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,130,32.9102
simple,csharp,dotnet-10.0.12-jit,decode,shift,7,131,29.2969
